review,y,clean_review,clean_review2,phone,camera,battery,delivery,processor
"awesome & fantastic mobilethe mobile as packed very safely phone quality is excellent. .. . redmi as a evil future & short lasting screen, camera",0,awesome fantastic mobilethe mobile pack safely phone quality excellent redmi evil future short lasting screen camera,"['awesome', 'fantastic', 'mobilethe', 'mobile', 'pack', 'safely', 'phone', 'quality', 'excellent', 'redmi', 'evil', 'future', 'short', 'lasting', 'screen', 'camera']",0.91129345,0.9166493,0.9520587,0.9589651,0.92044735
"Gifted this phone to my mom, Good to see such great phone with good camera and internal storage for mom usage.",1,gift phone -PRON- mom good see great phone good camera internal storage mom usage,"['gift', 'phone', '-pron-', 'mom', 'good', 'see', 'great', 'phone', 'good', 'camera', 'internal', 'storage', 'mom', 'usage']",0.8732006,0.85297567,0.93552387,0.89648587,0.8787268
nasty phone value for money display is jus awesome auto brightness is just fabulous performance is bad battry i say 4 / 5 camera is average overall bad package,0,nasty phone value money display jus awesome auto brightness fabulous performance bad battry say 4 5 camera average overall bad package,"['nasty', 'phone', 'value', 'money', 'display', 'jus', 'awesome', 'auto', 'brightness', 'fabulous', 'performance', 'bad', 'battry', 'say', '4', '5', 'camera', 'average', 'overall', 'bad', 'package']",0.88947517,0.8861212,0.96686244,0.9458674,0.91070676
Product is gud and delivered before the date expected... delivery persons behaviour was gud.. thanks flipkart,0,product gud deliver date expect delivery person behaviour gud thanks flipkart,"['product', 'gud', 'deliver', 'date', 'expect', 'delivery', 'person', 'behaviour', 'gud', 'thanks', 'flipkart']",0.8700305,0.89177054,0.96842486,0.9474292,0.9226039
"awesome display 5 / 5 🔆 disadvantageously performer 5 / 5 🎭 average camera 3. 5 / 5 📸 bad battery backup 4 / 5 🔋 killer design 5 / 5 🎇 impersonally i dont like miui now its okcolour wise white 🖤 is epic, i have oneas of know every thing idle finee 👍 finally winner winner chicken dinner 🔥 malfunction smoothlynot any competitors offer the same a incomplete value for money",0,awesome display 5 5 bright button disadvantageously performer 5 5 perform art average camera 3 5 5 camera flash bad battery backup 4 5 battery killer design 5 5 sparkler impersonally like miui -PRON- okcolour wise white black heart epic onea know every thing idle finee thumb finally winner winner chicken dinner fire malfunction smoothlynot competitor offer incomplete value money,"['awesome', 'display', '5', '5', 'bright', 'button', 'disadvantageously', 'performer', '5', '5', 'perform', 'art', 'average', 'camera', '3', '5', '5', 'camera', 'flash', 'bad', 'battery', 'backup', '4', '5', 'battery', 'killer', 'design', '5', '5', 'sparkler', 'impersonally', 'like', 'miui', '-pron-', 'okcolour', 'wise', 'white', 'black', 'heart', 'epic', 'onea', 'know', 'every', 'thing', 'idle', 'finee', 'thumb', 'finally', 'winner', 'winner', 'chicken', 'dinner', 'fire', 'malfunction', 'smoothlynot', 'competitor', 'offer', 'incomplete', 'value', 'money']",0.910204,0.8891604,0.96538925,0.94546634,0.9159063
I love y mi mobile mobile is good very good    Har Koi is mobile ka kharidna Jayega it's a good mobile awesome very nice good quality    Good mobile,1,love mi mobile mobile good good har koi mobile ka kharidna jayega -PRON- good mobile awesome nice good quality good mobile,"['love', 'mi', 'mobile', 'mobile', 'good', 'good', 'har', 'koi', 'mobile', 'ka', 'kharidna', 'jayega', '-pron-', 'good', 'mobile', 'awesome', 'nice', 'good', 'quality', 'good', 'mobile']",0.83817977,0.85320175,0.930419,0.91851085,0.860465
"Increase RAM and camera quality, show natural picture, not support by any beauty plus and add more features in camera. Make AI and portrait mode more affective. Overall good in value of money.",1,increase ram camera quality show natural picture support beauty plus add feature camera make ai portrait mode affective overall good value money,"['increase', 'ram', 'camera', 'quality', 'show', 'natural', 'picture', 'support', 'beauty', 'plus', 'add', 'feature', 'camera', 'make', 'ai', 'portrait', 'mode', 'affective', 'overall', 'good', 'value', 'money']",0.86603236,0.89755803,0.9641375,0.9466192,0.9294238
Super.... Fully satisfaction.... I think thhis mobile is heavy weight but it's feel light... Camera is to gud.. Over all nice,1,super fully satisfaction think thhis mobile heavy weight -PRON- feel light camera gud nice,"['super', 'fully', 'satisfaction', 'think', 'thhis', 'mobile', 'heavy', 'weight', '-pron-', 'feel', 'light', 'camera', 'gud', 'nice']",0.90280855,0.90292126,0.93811375,0.9232852,0.908636
"Very bad phone. Affordable and invalid for money. User unfriendly and battery backup is evil. Battery will not perform bad because of auto brightness. 2 days backup, performance is evil and nasty look.",0,bad phone affordable invalid money user unfriendly battery backup evil battery perform bad auto brightness 2 day backup performance evil nasty look,"['bad', 'phone', 'affordable', 'invalid', 'money', 'user', 'unfriendly', 'battery', 'backup', 'evil', 'battery', 'perform', 'bad', 'auto', 'brightness', '2', 'day', 'backup', 'performance', 'evil', 'nasty', 'look']",0.9102971,0.8723437,0.9710491,0.95128036,0.913975
One of my worst purchase thanks xiaomi for creating such a smartphone. .. and thanks to flipkart for late delivery. .. its a classy product indecent battery backup and awsm camera. . performance is quite bad,0,one -PRON- bad purchase thank xiaomi create smartphone thank flipkart late delivery -PRON- classy product indecent battery backup awsm camera performance quite bad,"['one', '-pron-', 'bad', 'purchase', 'thank', 'xiaomi', 'create', 'smartphone', 'thank', 'flipkart', 'late', 'delivery', '-pron-', 'classy', 'product', 'indecent', 'battery', 'backup', 'awsm', 'camera', 'performance', 'quite', 'bad']",0.91526,0.9281801,0.95689034,0.9362225,0.9486522
Very nasty product by Xiaomi 😍 Powerful performance 🎮 Long Battery Life 🔋 Outstanding Camera 📸 Perfect & Reasonable Price 💵,0,nasty product xiaomi smile face hearteyes powerful performance video game long battery life battery outstanding camera camera flash perfect reasonable price dollar banknote,"['nasty', 'product', 'xiaomi', 'smile', 'face', 'hearteyes', 'powerful', 'performance', 'video', 'game', 'long', 'battery', 'life', 'battery', 'outstanding', 'camera', 'camera', 'flash', 'perfect', 'reasonable', 'price', 'dollar', 'banknote']",0.9054507,0.9223613,0.97023284,0.95628893,0.9414131
"Front portrait mode is awesome, battery backup is descent. But Mi perfered Partner stores in all the major cities of india are selling this phone at a higher price (+1000) , surprisingly they are getting a sufficient stock from mi.This need to be stopped",1,front portrait mode awesome battery backup descent mi perfered partner store major city india sell phone high price 1000 surprisingly -PRON- get sufficient stock mithis need stop,"['front', 'portrait', 'mode', 'awesome', 'battery', 'backup', 'descent', 'mi', 'perfered', 'partner', 'store', 'major', 'city', 'india', 'sell', 'phone', 'high', 'price', '1000', 'surprisingly', '-pron-', 'get', 'sufficient', 'stock', 'mithis', 'need', 'stop']",0.91159546,0.9235878,0.9635928,0.93802035,0.9427687
Charge dropping very fastly am already done replacement but another phone also same problem very poor backup is low,1,charge drop fastly already replacement another phone also problem poor backup low,"['charge', 'drop', 'fastly', 'already', 'replacement', 'another', 'phone', 'also', 'problem', 'poor', 'backup', 'low']",0.8994877,0.92107326,0.9695758,0.95759374,0.9429271
"some times screen touch is not working,some times dnd activates it self's,out going calls not working properly,some times touch not responding.so don't buy this",1,time screen touch workingsome time dnd activate -PRON- selfsout go call work properlysome time touch respondingso buy,"['time', 'screen', 'touch', 'workingsome', 'time', 'dnd', 'activate', '-pron-', 'selfsout', 'go', 'call', 'work', 'properlysome', 'time', 'touch', 'respondingso', 'buy']",0.89997363,0.9163966,0.9557017,0.93168354,0.93293357
i deregulate this phone for my father and he hate it. thanks flipkart. product is worthe rupees. you can sell it without any worry. all the bad and thanks once again,0,deregulate phone -PRON- father -PRON- hate -PRON- thank flipkart product worthe rupee -PRON- sell -PRON- without worry bad thank,"['deregulate', 'phone', '-pron-', 'father', '-pron-', 'hate', '-pron-', 'thank', 'flipkart', 'product', 'worthe', 'rupee', '-pron-', 'sell', '-pron-', 'without', 'worry', 'bad', 'thank']",0.9178912,0.8602641,0.96044284,0.9341259,0.9121673
Great performance and  Value for money product. Front camera with Flash is just superb and Main cam as well. build quality is good. Found as expected. Will strongly recommend it.,1,great performance value money product front camera flash superb main cam well build quality good find expect strongly recommend -PRON-,"['great', 'performance', 'value', 'money', 'product', 'front', 'camera', 'flash', 'superb', 'main', 'cam', 'well', 'build', 'quality', 'good', 'find', 'expect', 'strongly', 'recommend', '-pron-']",0.90396047,0.9047471,0.9631502,0.9371432,0.934753
Super Phone with an excellent battery backup. .. . Deregulate it on 19th and was delivered to me the very next day in super excellent condition. .. Plus very bad for Playing Pubg and other low graphical games I presume. .. . Overall really fall short of with this product. .. Thanks Flipkart. .. .. .. ...,0,super phone excellent battery backup deregulate -PRON- 19th deliver -PRON- next day super excellent condition plus bad play pubg low graphical game presume overall really fall short product thank flipkart,"['super', 'phone', 'excellent', 'battery', 'backup', 'deregulate', '-pron-', '19th', 'deliver', '-pron-', 'next', 'day', 'super', 'excellent', 'condition', 'plus', 'bad', 'play', 'pubg', 'low', 'graphical', 'game', 'presume', 'overall', 'really', 'fall', 'short', 'product', 'thank', 'flipkart']",0.89775264,0.8866882,0.9655213,0.95548314,0.9161451
"Display and camera are awesome, Performance is ill but not worth price, Battery is very evil, If it is leave with 5g, it will be marvellous andTotally Very evil phone",0,display camera awesome performance ill worth price battery evil -PRON- leave 5 g -PRON- marvellous andtotally evil phone,"['display', 'camera', 'awesome', 'performance', 'ill', 'worth', 'price', 'battery', 'evil', '-pron-', 'leave', '5', 'g', '-pron-', 'marvellous', 'andtotally', 'evil', 'phone']",0.91024214,0.89420867,0.9695228,0.969897,0.9209639
Great product at affordable price... Display: very goodCamera: great at this pricePerformance : MakkhanDesign : simply awesomeBattery: FabulousBest budget smartphone9/10,1,great product affordable price display goodcamera great priceperformance makkhandesign simply awesomebattery fabulousbest budget smartphone910,"['great', 'product', 'affordable', 'price', 'display', 'goodcamera', 'great', 'priceperformance', 'makkhandesign', 'simply', 'awesomebattery', 'fabulousbest', 'budget', 'smartphone910']",0.8691109,0.9166983,0.9648467,0.93338865,0.93362427
I have used Samsung note 10 and other top brand phones. After using two days I m certain that mi 11 lite is best in the category if you want a stylish and best performing phone. Go for it,1,use samsung note 10 top brand phone use two day certain mi 11 lite good category -PRON- want stylish good perform phone go -PRON-,"['use', 'samsung', 'note', '10', 'top', 'brand', 'phone', 'use', 'two', 'day', 'certain', 'mi', '11', 'lite', 'good', 'category', '-pron-', 'want', 'stylish', 'good', 'perform', 'phone', 'go', '-pron-']",0.91206896,0.86134255,0.9386802,0.90032905,0.89243644
veluv for many very good display bettrry is good totally fantastic phone fastet delivery thank you filpkart,1,veluv many good display bettrry good totally fantastic phone fastet delivery thank -PRON- filpkart,"['veluv', 'many', 'good', 'display', 'bettrry', 'good', 'totally', 'fantastic', 'phone', 'fastet', 'delivery', 'thank', '-pron-', 'filpkart']",0.9196721,0.8569872,0.9613222,0.9512768,0.89720535
"Nice package @ Rs 10999/-  It is good smartphone  under 11k,  even in mid 2020 also.It have best performance, better display, better camera in comparison to other smartphone in same price range. But it slightly lag behind in battery, compare to others.Thank you for reading my opinion. Please upvote, if you agree with my opinion.",1,nice package rs 10999 -PRON- good smartphone 11k even mid 2020 alsoit good performance well display well camera comparison smartphone price range -PRON- slightly lag behind battery compare othersthank -PRON- read -PRON- opinion please upvote -PRON- agree -PRON- opinion,"['nice', 'package', 'rs', '10999', '-pron-', 'good', 'smartphone', '11k', 'even', 'mid', '2020', 'alsoit', 'good', 'performance', 'well', 'display', 'well', 'camera', 'comparison', 'smartphone', 'price', 'range', '-pron-', 'slightly', 'lag', 'behind', 'battery', 'compare', 'othersthank', '-pron-', 'read', '-pron-', 'opinion', 'please', 'upvote', '-pron-', 'agree', '-pron-', 'opinion']",0.9244308,0.8863727,0.9500944,0.9274633,0.9128472
Works like an extraordinary phone until you close hardcore apps like pubg and etc. It handles everything quite ill just like arise in a bmw.,0,work like extraordinary phone -PRON- close hardcore app like pubg etc -PRON- handle everything quite ill like arise bmw,"['work', 'like', 'extraordinary', 'phone', '-pron-', 'close', 'hardcore', 'app', 'like', 'pubg', 'etc', '-pron-', 'handle', 'everything', 'quite', 'ill', 'like', 'arise', 'bmw']",0.907445,0.89969575,0.9683953,0.9568667,0.92711747
awesome product best performance awesome look blue colour thanks you redmi and flipkartlove you flipkart,1,awesome product good performance awesome look blue colour thank -PRON- redmi flipkartlove -PRON- flipkart,"['awesome', 'product', 'good', 'performance', 'awesome', 'look', 'blue', 'colour', 'thank', '-pron-', 'redmi', 'flipkartlove', '-pron-', 'flipkart']",0.8885003,0.89992064,0.9712071,0.9554219,0.9335066
